No,BlockID,Previous,PH,Volt,Datetime,Hash
1676,62c698379931a,1249865,7.17137,2.549153,16:24:23 07-07-2022,5394139
1677,62c6984394329,5394139,6.863476,2.604574,16:24:35 07-07-2022,5427245
1678,62c6984f98b94,5427245,6.91502,2.595296,16:24:47 07-07-2022,6123191
1679,62c6985babf06,6123191,6.885178,2.600668,16:24:59 07-07-2022,4807295
1680,62c69867a1514,4807295,6.904169,2.59725,16:25:11 07-07-2022,2463154
1681,62c69873a7f45,2463154,6.878398,2.601888,16:25:23 07-07-2022,8458651
1682,62c6987fb021f,8458651,6.829568,2.610678,16:25:35 07-07-2022,687779
1683,62c6988bb9854,687779,6.982839,2.583089,16:25:47 07-07-2022,7449057
1684,62c69897b7197,7449057,6.897388,2.59847,16:25:59 07-07-2022,3061944
1685,62c698a3bc537,3061944,6.977411,2.584066,16:26:11 07-07-2022,4124909
1686,62c698afc05e0,4124909,6.855341,2.606039,16:26:23 07-07-2022,4105028
1687,62c698bbc8c78,4105028,6.86212,2.604818,16:26:35 07-07-2022,9445389
1688,62c698c7c6f52,9445389,6.863476,2.604574,16:26:47 07-07-2022,7601089
1689,62c698d3d3c3d,7601089,6.878398,2.601888,16:26:59 07-07-2022,5265033
1690,62c698dfcf2fe,5265033,7.127967,2.556966,16:27:11 07-07-2022,3295171
1691,62c698ebe0e8e,3295171,7.254109,2.53426,16:27:23 07-07-2022,2115563
1692,62c698f7db19c,2115563,7.319213,2.522542,16:27:35 07-07-2022,006268263
1693,62c69903e4b46,006268263,7.346343,2.517658,16:27:47 07-07-2022,5734975
1694,62c6992ae7137,None,7.043874,2.572103,16:28:26 07-07-2022,7864495
1695,62c69936eb5ff,7864495,6.790234,2.617758,16:28:38 07-07-2022,924279
1696,62c69942efa6c,924279,6.69385,2.635107,16:28:50 07-07-2022,8950662
1697,62c6994f03491,8950662,6.761666,2.6229,16:29:03 07-07-2022,9929477
1698,62c6995b048de,9929477,6.794303,2.617025,16:29:15 07-07-2022,03929031
1699,62c699670b3d0,03929031,6.744034,2.626074,16:29:27 07-07-2022,9620646
1700,62c699730db2a,9620646,7.418229,2.504719,16:29:39 07-07-2022,1523477
1701,62c6997f39d65,1523477,7.145599,2.553792,16:29:51 07-07-2022,3015574
1702,62c6998b17a11,3015574,6.742678,2.626318,16:30:03 07-07-2022,4573474
1703,62c699971fae9,4573474,6.845844,2.607748,16:30:15 07-07-2022,5469419
1704,62c699a33246e,5469419,7.165945,2.55013,16:30:27 07-07-2022,3834412
1705,62c699af32909,3834412,7.357193,2.515705,16:30:39 07-07-2022,8317245
1706,62c699bb2ec67,8317245,6.837706,2.609213,16:30:51 07-07-2022,645208
1707,62c699c72eb3e,645208,6.77667,2.620199,16:31:03 07-07-2022,9064219
1708,62c699d337cf8,9064219,7.018104,2.576741,16:31:15 07-07-2022,9031816
1709,62c699df5d99b,9031816,7.391102,2.509602,16:31:27 07-07-2022,4110007
1710,62c699eb3cc4a,4110007,7.380251,2.511555,16:31:39 07-07-2022,4826787
1711,62c699f748237,4826787,6.860766,2.605062,16:31:51 07-07-2022,3054942
1712,62c69a034e5e5,3054942,6.748018,2.625357,16:32:03 07-07-2022,3742105
1713,62c69a0f52044,3742105,7.304294,2.525227,16:32:15 07-07-2022,6488544
1714,62c69a1b5291e,6488544,7.005897,2.578938,16:32:27 07-07-2022,3926696
1715,62c69a275dbd1,3926696,6.79159,2.617514,16:32:39 07-07-2022,9175053
1716,62c69a3359620,9175053,7.684076,2.456866,16:32:51 07-07-2022,4068275
1717,62c69a3f5c850,4068275,8.107258,2.380693,16:33:03 07-07-2022,7618078
1718,62c69a4b60a41,7618078,8.158799,2.371416,16:33:15 07-07-2022,6932021
1719,62c69a57667ef,6932021,7.888883,2.420001,16:33:27 07-07-2022,5114552
1720,62c69a636cfae,5114552,6.894587,2.598974,16:33:39 07-07-2022,8910122
1721,62c69a6f7c2c8,8910122,6.965204,2.586263,16:33:51 07-07-2022,8124968
1722,62c69a7b73b56,8124968,7.45485,2.498127,16:34:03 07-07-2022,1809725
1723,62c69a87817db,1809725,7.000469,2.579916,16:34:15 07-07-2022,9632477
1724,62c69a9384ab6,9632477,7.119829,2.558431,16:34:27 07-07-2022,144686
1725,62c69a9f88fbe,144686,7.152381,2.552571,16:34:39 07-07-2022,364455
1726,62c69aab93639,364455,7.309719,2.524251,16:34:51 07-07-2022,4112058
1727,62c69ab7d7a49,4112058,8.401588,2.327714,16:35:03 07-07-2022,03051841
1728,62c69ac396250,03051841,8.301217,2.345781,16:35:15 07-07-2022,2649946
1729,62c69acf947f8,2649946,8.322918,2.341875,16:35:27 07-07-2022,5708163
1730,62c69adb99073,5708163,8.172365,2.368974,16:35:39 07-07-2022,7217237
1731,62c69ae79f7ad,7217237,7.000469,2.579916,16:35:51 07-07-2022,9460722
1732,62c69af3c4356,9460722,7.084564,2.564778,16:36:03 07-07-2022,007193804
1733,62c69affc9944,007193804,6.898659,2.598241,16:36:15 07-07-2022,6326742
1734,62c69b0bc019e,6326742,7.229692,2.538655,16:36:27 07-07-2022,4889435
1735,62c69b17b178b,4889435,8.253742,2.354326,16:36:39 07-07-2022,7084674
1736,62c69b23baf0c,7084674,7.814284,2.433429,16:36:51 07-07-2022,2967072
1737,62c69b2fbb509,2967072,6.989618,2.581869,16:37:03 07-07-2022,6127635
1738,62c69b3bc8943,6127635,6.928583,2.592855,16:37:15 07-07-2022,3529282
1739,62c69b47c656e,3529282,8.010959,2.398027,16:37:27 07-07-2022,04612768
1740,62c69b53c9828,04612768,8.15473,2.372149,16:37:39 07-07-2022,1244105
1741,62c69b5fd28aa,1244105,7.430436,2.502522,16:37:51 07-07-2022,3662635
1742,62c69b6bd9965,3662635,7.464344,2.496418,16:38:03 07-07-2022,6269637
1743,62c69b77d96fe,6269637,7.104909,2.561116,16:38:15 07-07-2022,4085402
1744,62c69b83e959b,4085402,7.041162,2.572591,16:38:27 07-07-2022,5812931
1745,62c69b8fe0d88,5812931,7.382964,2.511066,16:38:39 07-07-2022,03922749
1746,62c69b9be64e0,03922749,8.012312,2.397784,16:38:51 07-07-2022,7498583
1747,62c69ba7ea0cb,7498583,7.220203,2.540363,16:39:03 07-07-2022,8518332
1748,62c69bb3f2a48,8518332,7.286661,2.528401,16:39:15 07-07-2022,2839621
1749,62c69bc002da5,2839621,7.271744,2.531086,16:39:28 07-07-2022,2345021
1750,62c69bcc092ec,2345021,7.270388,2.53133,16:39:40 07-07-2022,4769954
1751,62c69bd810086,4769954,6.866189,2.604086,16:39:52 07-07-2022,8742771
1752,62c69be40e371,8742771,6.943503,2.590169,16:40:04 07-07-2022,7018292
1753,62c69bf01639f,7018292,7.266316,2.532063,16:40:16 07-07-2022,6115636
1754,62c69bfc16492,6115636,6.9964,2.580648,16:40:28 07-07-2022,9818082
1755,62c69c081b0b3,9818082,6.961135,2.586996,16:40:40 07-07-2022,7877611
1756,62c69c141f533,7877611,7.556578,2.479816,16:40:52 07-07-2022,396051
1757,62c69c2028c00,396051,8.00282,2.399492,16:41:04 07-07-2022,692063
1758,62c69c2c2be86,692063,7.553862,2.480305,16:41:16 07-07-2022,02390957
1759,62c69c382e137,02390957,6.917732,2.594808,16:41:28 07-07-2022,7966597
1760,62c69c4433ac5,7966597,7.578276,2.47591,16:41:40 07-07-2022,4155285
1761,62c69c50382dd,4155285,8.002817,2.399493,16:41:52 07-07-2022,1608735
1762,62c69c5c3cef1,1608735,7.353125,2.516438,16:42:04 07-07-2022,09725308
1763,62c69c6847003,09725308,6.943503,2.590169,16:42:16 07-07-2022,2924055
1764,62c69c744a0ef,2924055,6.977411,2.584066,16:42:28 07-07-2022,2968489
1765,62c69c80512a4,2968489,7.865828,2.424151,16:42:40 07-07-2022,8717941
1766,62c69c8c4fc4b,8717941,8.016381,2.397051,16:42:52 07-07-2022,6415111
1767,62c69c9855b87,6415111,8.118109,2.37874,16:43:04 07-07-2022,3691028
1768,62c69ca460a11,3691028,8.09912,2.382158,16:43:16 07-07-2022,5869552
1769,62c69cb064ca2,5869552,8.152018,2.372637,16:43:28 07-07-2022,2740999
1770,62c69cbc62af6,2740999,8.074706,2.386553,16:43:40 07-07-2022,6244978
1771,62c69cc868b2f,6244978,8.082844,2.385088,16:43:52 07-07-2022,3934329
1772,62c69cd46ff01,3934329,8.081488,2.385332,16:44:04 07-07-2022,9290371
1773,62c69ce071a8f,9290371,7.960771,2.407061,16:44:16 07-07-2022,8603691
1774,62c69cec75e4d,8603691,7.888883,2.420001,16:44:28 07-07-2022,5571897
1775,62c69cf880a0e,5571897,7.575566,2.476398,16:44:40 07-07-2022,9568478
1776,62c69d047e85e,9568478,6.913663,2.595541,16:44:52 07-07-2022,721655
1777,62c69d1083ac3,721655,6.904169,2.59725,16:45:04 07-07-2022,5871078
1778,62c69d1c878fa,5871078,7.518598,2.486652,16:45:16 07-07-2022,6405692
1779,62c69d288cbe8,6405692,7.899734,2.418048,16:45:28 07-07-2022,9714506
1780,62c69d349193e,9714506,7.970265,2.405352,16:45:40 07-07-2022,4957066
1781,62c69d40a54f9,4957066,7.975691,2.404376,16:45:52 07-07-2022,6552022
1782,62c69d4c9bb6f,6552022,7.930932,2.412432,16:46:04 07-07-2022,5807464
1783,62c69d58a020d,5807464,8.001464,2.399736,16:46:16 07-07-2022,8788202
1784,62c69d64ac606,8788202,7.917366,2.414874,16:46:28 07-07-2022,2262373
1785,62c69d70a95b8,2262373,7.357191,2.515706,16:46:40 07-07-2022,3034241
1786,62c69d7cb45d3,3034241,6.912304,2.595785,16:46:52 07-07-2022,2706759
1787,62c69d88b3965,2706759,6.935365,2.591634,16:47:04 07-07-2022,6905971
1788,62c69d94ba3f1,6905971,6.957066,2.587728,16:47:16 07-07-2022,5930071
1789,62c69da0bcbd4,5930071,6.927227,2.593099,16:47:28 07-07-2022,6789137
1790,62c69dacbfb6a,6789137,7.263604,2.532551,16:47:40 07-07-2022,2307462
1791,62c69db8c4531,2307462,7.944495,2.409991,16:47:52 07-07-2022,26039
1792,62c69dc4cee54,26039,7.945851,2.409747,16:48:04 07-07-2022,7319807
1793,62c69dd0cfc72,7319807,7.986542,2.402422,16:48:16 07-07-2022,4663644
1794,62c69ddcd3f38,4663644,7.983831,2.40291,16:48:28 07-07-2022,03586888
1795,62c69de8d9874,03586888,6.925868,2.593344,16:48:40 07-07-2022,73775
1796,62c69df4de328,73775,7.107622,2.560628,16:48:52 07-07-2022,7249722
1797,62c69e00e2261,7249722,7.338202,2.519124,16:49:04 07-07-2022,9007221
1798,62c69e0ceff5d,9007221,7.895667,2.41878,16:49:16 07-07-2022,8814323
1799,62c69e18eae36,8814323,7.876676,2.422198,16:49:28 07-07-2022,9660803
1800,62c69e24f0364,9660803,7.829204,2.430743,16:49:40 07-07-2022,7840276
1801,62c69e31001e9,7840276,7.707134,2.452716,16:49:53 07-07-2022,8199276
1802,62c69e3d06cec,8199276,7.243256,2.536214,16:50:05 07-07-2022,8093916
1803,62c69e4915bbb,8093916,7.812928,2.433673,16:50:17 07-07-2022,3826958
1804,62c69e5513216,3826958,7.856331,2.42586,16:50:29 07-07-2022,6199988
1805,62c69e6113869,6199988,7.887527,2.420245,16:50:41 07-07-2022,00490129
1806,62c69e6d221cc,00490129,7.57692,2.476154,16:50:53 07-07-2022,01210415
1807,62c69e7926c02,01210415,7.94178,2.41048,16:51:05 07-07-2022,8466922
1808,62c69e8526d73,8466922,7.505034,2.489094,16:51:17 07-07-2022,001328945
1809,62c69e91259b4,001328945,6.946216,2.589681,16:51:29 07-07-2022,3110157
1810,62c69e9d2b4e7,3110157,7.929575,2.412676,16:51:41 07-07-2022,3349407
1811,62c69ea9349e9,3349407,7.868538,2.423663,16:51:53 07-07-2022,9385762
1812,62c69eb535b42,9385762,7.829204,2.430743,16:52:05 07-07-2022,2439307
1813,62c69ec1396f5,2439307,7.898377,2.418292,16:52:17 07-07-2022,3519284
1814,62c69ecd3e30e,3519284,7.975694,2.404375,16:52:29 07-07-2022,4365169
1815,62c69ed9428bd,4365169,7.972978,2.404864,16:52:41 07-07-2022,02246249
1816,62c69ee545cb3,02246249,7.958058,2.407549,16:52:53 07-07-2022,9926043
1817,62c69ef14aa62,9926043,7.947208,2.409503,16:53:05 07-07-2022,8520612
1818,62c69efd51ba9,8520612,7.864469,2.424396,16:53:17 07-07-2022,512901e-05
1819,62c69f09541fc,512901e-05,7.983829,2.402911,16:53:29 07-07-2022,6565184
1820,62c69f15592a2,6565184,7.462988,2.496662,16:53:41 07-07-2022,1277574
1821,62c69f215dd47,1277574,6.9964,2.580648,16:53:53 07-07-2022,5556279
1822,62c69f2d63c39,5556279,7.304294,2.525227,16:54:05 07-07-2022,1922355
1823,62c69f396687c,1922355,7.920081,2.414385,16:54:17 07-07-2022,9354068
1824,62c69f456b444,9354068,7.867181,2.423907,16:54:29 07-07-2022,8526314
1825,62c69f516e08f,8526314,7.172726,2.548909,16:54:41 07-07-2022,03036273
1826,62c69f5d73dbf,03036273,6.948928,2.589193,16:54:53 07-07-2022,6976495
1827,62c69f697ae11,6976495,7.617613,2.46883,16:55:05 07-07-2022,08018446
1828,62c69f75822be,08018446,6.944859,2.589925,16:55:17 07-07-2022,1966448
1829,62c69f8189566,1966448,7.974337,2.404619,16:55:29 07-07-2022,01875198
1830,62c69f8d889fc,01875198,7.088549,2.564061,16:55:41 07-07-2022,5808376
1831,62c69f99945a1,5808376,7.387033,2.510334,16:55:53 07-07-2022,04338133
1832,62c69fa591e22,04338133,7.593201,2.473224,16:56:05 07-07-2022,8565513
1833,62c69fb196c2a,8565513,7.541655,2.482502,16:56:17 07-07-2022,1157575
1834,62c69fbd9a760,1157575,7.042518,2.572347,16:56:29 07-07-2022,4936574
1835,62c69fc9a2718,4936574,7.439927,2.500813,16:56:41 07-07-2022,5764203
1836,62c69fd5a4ddb,5764203,7.887527,2.420245,16:56:53 07-07-2022,7218751
1837,62c69fe1a9e4c,7218751,7.773594,2.440753,16:57:05 07-07-2022,3435704
1838,62c69fedaec8d,3435704,7.412806,2.505695,16:57:17 07-07-2022,2271922
1839,62c69ff9b09e4,2271922,7.016747,2.576985,16:57:29 07-07-2022,8706219
1840,62c6a005b8919,8706219,7.015388,2.57723,16:57:41 07-07-2022,8764505
1841,62c6a011b9fcb,8764505,7.939073,2.410967,16:57:53 07-07-2022,8753502
1842,62c6a01dc6a7d,8753502,6.96656,2.586019,16:58:05 07-07-2022,7698028
1843,62c6a029c361b,7698028,7.947208,2.409503,16:58:17 07-07-2022,3227582
1844,62c6a035cd933,3227582,7.056079,2.569906,16:58:29 07-07-2022,6470549
1845,62c6a041cc9ac,6470549,7.517241,2.486897,16:58:41 07-07-2022,5437562
1846,62c6a04dd138e,5437562,7.240543,2.536702,16:58:53 07-07-2022,09021795
1847,62c6a059d71b9,09021795,7.529448,2.484699,16:59:05 07-07-2022,5311464
1848,62c6a065e3cf1,5311464,7.59184,2.473469,16:59:17 07-07-2022,2699728
1849,62c6a071e193e,2699728,7.449424,2.499104,16:59:29 07-07-2022,4597978
1850,62c6a07de5930,4597978,6.975973,2.584325,16:59:41 07-07-2022,6171321
1851,62c6a089eaed4,6171321,7.848193,2.427325,16:59:53 07-07-2022,9319017
1852,62c6a09619bcb,9319017,6.973342,2.584798,17:00:06 07-07-2022,9301585
1853,62c6a0a1f16ea,9301585,7.93907,2.410967,17:00:17 07-07-2022,3538879
1854,62c6a0ae03a10,3538879,6.95571,2.587972,17:00:30 07-07-2022,2384404
1855,62c6a0ba06d3c,2384404,7.875319,2.422442,17:00:42 07-07-2022,09128618
1856,62c6a0c60b715,09128618,6.934009,2.591878,17:00:54 07-07-2022,2853436
1857,62c6a0d216ac5,2853436,7.576838,2.476169,17:01:06 07-07-2022,9911278
1858,62c6a0de183aa,9911278,7.754605,2.444171,17:01:18 07-07-2022,6958337
1859,62c6a0ea1d91f,6958337,7.875322,2.422442,17:01:30 07-07-2022,5030837
1860,62c6a0f620ca2,5030837,6.942146,2.590414,17:01:42 07-07-2022,5865532
1861,62c6a10226dd8,5865532,7.876676,2.422198,17:01:54 07-07-2022,4283645
1862,62c6a10e2ea4a,4283645,6.957066,2.587728,17:02:06 07-07-2022,1485459
1863,62c6a11a2ef17,1485459,7.791226,2.437579,17:02:18 07-07-2022,1764725
1864,62c6a1263bd21,1764725,7.148312,2.553304,17:02:30 07-07-2022,08783364
1865,62c6a132463cc,08783364,7.330067,2.520588,17:02:42 07-07-2022,1793417
1866,62c6a13e3d163,1793417,7.878032,2.421954,17:02:54 07-07-2022,02590382
1867,62c6a14a454c7,02590382,6.963848,2.586507,17:03:06 07-07-2022,6789125
1868,62c6a15644dea,6789125,6.95571,2.587972,17:03:18 07-07-2022,8609558
1869,62c6a1624d79f,8609558,7.857687,2.425616,17:03:30 07-07-2022,2096261
1870,62c6a16e4ebf4,2096261,7.811572,2.433917,17:03:42 07-07-2022,02087176
1871,62c6a17a52b81,02087176,7.104909,2.561116,17:03:54 07-07-2022,5717153
1872,62c6a18658b75,5717153,6.878314,2.601903,17:04:06 07-07-2022,1469231
1873,62c6a19261862,1469231,6.952997,2.58846,17:04:18 07-07-2022,8652096
1874,62c6a19e6580e,8652096,7.841413,2.428545,17:04:30 07-07-2022,257068
1875,62c6a1aa6cae0,257068,7.884814,2.420733,17:04:42 07-07-2022,2401646
1876,62c6a1b66b7ab,2401646,7.665084,2.460285,17:04:54 07-07-2022,4899828
1877,62c6a1c26e7ea,4899828,6.952915,2.588475,17:05:06 07-07-2022,2319239
1878,62c6a1ce759bb,2319239,7.647455,2.463458,17:05:18 07-07-2022,4255857
1879,62c6a1da79c18,4255857,7.344986,2.517902,17:05:30 07-07-2022,6598907
1880,62c6a1e67e0aa,6598907,7.052012,2.570638,17:05:42 07-07-2022,9532399
1881,62c6a1f2879c0,9532399,7.958058,2.407549,17:05:54 07-07-2022,07444775
1882,62c6a1fe8b6d0,07444775,6.997672,2.580419,17:06:06 07-07-2022,629025
1883,62c6a20a8a9de,629025,7.102197,2.561604,17:06:18 07-07-2022,7497601
1884,62c6a21691571,7497601,7.966197,2.406085,17:06:30 07-07-2022,7987885
1885,62c6a22294fd9,7987885,7.952636,2.408525,17:06:42 07-07-2022,9160645
1886,62c6a22e9fe11,9160645,7.453493,2.498371,17:06:54 07-07-2022,2363467
1887,62c6a23a9d050,2363467,6.958423,2.587484,17:07:06 07-07-2022,3257645
1888,62c6a246a187b,3257645,7.252753,2.534504,17:07:18 07-07-2022,5160296
1889,62c6a252a6830,5160296,7.951277,2.40877,17:07:30 07-07-2022,8250109
1890,62c6a25eac1c0,8250109,7.940423,2.410724,17:07:42 07-07-2022,3111594
1891,62c6a26ab5fdb,3111594,7.007253,2.578694,17:07:54 07-07-2022,8792629
1892,62c6a276b86b6,8792629,7.853618,2.426349,17:08:06 07-07-2022,8221883
1893,62c6a282baaa8,8221883,7.020817,2.576253,17:08:18 07-07-2022,6117126
1894,62c6a28ec118f,6117126,7.983829,2.402911,17:08:30 07-07-2022,2879875
1895,62c6a29ac6588,2879875,7.187646,2.546224,17:08:42 07-07-2022,6502718
1896,62c6a2a6ee14e,6502718,7.856333,2.42586,17:08:54 07-07-2022,2484388
1897,62c6a2b2cc843,2484388,7.058791,2.569417,17:09:06 07-07-2022,1950541
1898,62c6a2bed11c5,1950541,7.967553,2.40584,17:09:18 07-07-2022,6601245
1899,62c6a2cad5b46,6601245,6.98148,2.583333,17:09:30 07-07-2022,14942
1900,62c6a2d6dad9c,14942,7.933644,2.411944,17:09:42 07-07-2022,4233816
1901,62c6a2e2df1c7,4233816,6.900012,2.597998,17:09:54 07-07-2022,6337023
1902,62c6a2eee50b8,6337023,7.948564,2.409258,17:10:06 07-07-2022,6833656
1903,62c6a2faf0882,6833656,6.931296,2.592367,17:10:18 07-07-2022,6216903
1904,62c6a306ed8dd,6216903,7.981119,2.403399,17:10:30 07-07-2022,8385444
1905,62c6a31303465,8385444,7.033021,2.574056,17:10:43 07-07-2022,08911646
1906,62c6a31f03dfc,08911646,7.297512,2.526448,17:10:55 07-07-2022,1010952
1907,62c6a32b0bf82,1010952,7.765456,2.442218,17:11:07 07-07-2022,7663448
1908,62c6a3370ced2,7663448,7.199853,2.544026,17:11:19 07-07-2022,6411002
1909,62c6a343165e1,6411002,7.818353,2.432696,17:11:31 07-07-2022,3420584
1910,62c6a34f14d2a,3420584,7.55929,2.479328,17:11:43 07-07-2022,150418
1911,62c6a35b1d757,150418,7.835986,2.429523,17:11:55 07-07-2022,7086303
1912,62c6a3672bf28,7086303,7.142887,2.55428,17:12:07 07-07-2022,8556805
1913,62c6a373310a2,8556805,7.601339,2.471759,17:12:19 07-07-2022,5949845
1914,62c6a37f28d43,5949845,7.873966,2.422686,17:12:31 07-07-2022,03417873
1915,62c6a38b3a4fd,03417873,7.134749,2.555745,17:12:43 07-07-2022,6918736
1916,62c6a39733fe1,6918736,7.793939,2.437091,17:12:55 07-07-2022,3815434
1917,62c6a3a337585,3815434,7.507747,2.488605,17:13:07 07-07-2022,5735034
1918,62c6a3af3b59c,5735034,7.376182,2.512287,17:13:19 07-07-2022,8235955
1919,62c6a3bb4341f,8235955,7.846836,2.427569,17:13:31 07-07-2022,6361652
1920,62c6a3c75d10f,6361652,7.03438,2.573812,17:13:43 07-07-2022,2998273
1921,62c6a3d349b0c,2998273,7.92415,2.413653,17:13:55 07-07-2022,8727839
1922,62c6a3df527aa,8727839,7.121185,2.558187,17:14:07 07-07-2022,1927663
1923,62c6a3eb56571,1927663,7.372113,2.51302,17:14:19 07-07-2022,4305717
1924,62c6a3f757b2d,4305717,7.045231,2.571858,17:14:31 07-07-2022,7344111
1925,62c6a40366319,7344111,8.004174,2.399249,17:14:43 07-07-2022,9476472
1926,62c6a40f638ec,9476472,7.210704,2.542073,17:14:55 07-07-2022,9716007
1927,62c6a41b70333,9716007,7.780376,2.439532,17:15:07 07-07-2022,147314
1928,62c6a4276aa51,147314,7.555221,2.48006,17:15:19 07-07-2022,8281417
1929,62c6a4336f083,8281417,7.285307,2.528645,17:15:31 07-07-2022,1166553
1930,62c6a43f73661,1166553,8.024519,2.395586,17:15:43 07-07-2022,4621108
1931,62c6a44b7bfaf,4621108,7.271739,2.531087,17:15:55 07-07-2022,6208235
1932,62c6a4577d348,6208235,7.316501,2.52303,17:16:07 07-07-2022,6809873
1933,62c6a4638b3b2,6809873,8.104546,2.381182,17:16:19 07-07-2022,2609018
1934,62c6a46f860ae,2609018,7.937714,2.411211,17:16:31 07-07-2022,9038532
1935,62c6a47b91017,9038532,7.108978,2.560384,17:16:43 07-07-2022,89767
1936,62c6a48794438,89767,7.121185,2.558187,17:16:55 07-07-2022,4349551
1937,62c6a4939cfc2,4349551,8.039441,2.3929,17:17:07 07-07-2022,7299809
1938,62c6a49f98aa8,7299809,7.222911,2.539876,17:17:19 07-07-2022,2609076
1939,62c6a4ab9cf28,2609076,7.84548,2.427814,17:17:31 07-07-2022,9331417
1940,62c6a4b7a5148,9331417,7.945851,2.409747,17:17:43 07-07-2022,09202803
1941,62c6a4c3ac64f,09202803,7.057438,2.569661,17:17:55 07-07-2022,4167758
1942,62c6a4cfb14d3,4167758,7.747824,2.445392,17:18:07 07-07-2022,1675808
1943,62c6a4dbb17d2,1675808,7.191715,2.545491,17:18:19 07-07-2022,7858724
1944,62c6a4e7b4106,7858724,8.019094,2.396563,17:18:31 07-07-2022,2791542
1945,62c6a4f3baeb4,2791542,7.313791,2.523518,17:18:43 07-07-2022,3977479
1946,62c6a4ffbf942,3977479,7.802077,2.435626,17:18:55 07-07-2022,6125655
1947,62c6a50bc5449,6125655,7.726122,2.449298,17:19:07 07-07-2022,3669745
1948,62c6a517cb9bd,3669745,7.457562,2.497639,17:19:19 07-07-2022,8983883
1949,62c6a523cf597,8983883,7.963484,2.406573,17:19:31 07-07-2022,1058509
1950,62c6a52fd33fa,1058509,7.481979,2.493244,17:19:43 07-07-2022,1721892
1951,62c6a53bd457c,1721892,7.103553,2.56136,17:19:55 07-07-2022,5509472
1952,62c6a547d9599,5509472,7.458919,2.497395,17:20:07 07-07-2022,9265881
1953,62c6a553dde9a,9265881,7.853618,2.426349,17:20:19 07-07-2022,4682772
1954,62c6a55fe39ce,4682772,7.95399,2.408282,17:20:31 07-07-2022,9787821
1955,62c6a56beb8c5,9787821,7.233761,2.537923,17:20:43 07-07-2022,05132473
1956,62c6a577eebd3,05132473,7.255463,2.534017,17:20:55 07-07-2022,01738095
1957,62c6a583f41b3,01738095,7.273095,2.530843,17:21:07 07-07-2022,7448288
1958,62c6a59004d5a,7448288,8.028588,2.394854,17:21:20 07-07-2022,7103689
1959,62c6a59c08e31,7103689,7.122542,2.557942,17:21:32 07-07-2022,8520996
1960,62c6a5a80b9bc,8520996,7.970265,2.405352,17:21:44 07-07-2022,01809299
